Name,Availability,Ref,Discount,Image URL,Brand,Old Price,Price,product_url,Système d'exploitation,Mémoire,Garantie,Taille de l'écran,Type de Processeur,Disque Dur,Carte Graphique,Couleur,Store
PC Portable LENOVO V15 G3 IAP i3 12è Gén 12Go 256Go SSD - Noir,En arrivage,82TT002GFE-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-v15-g3-iap-i3-12e-gen-12g-256go-ssd-noir-b.jpg,LENOVO,nan,1059000,https://www.mytek.tn/pc-portable-lenovo-v15-g3-iap-i3-12e-gen-12g-256go-ssd-noir.html,FreeDos,12 Go,2 ans,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable ASUS Vivobook 15 X1502ZA i3 12è Gén 8Go 256Go SSD - Silver,En stock,X1502ZA-EJ1634W-8G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-vivobook-15-x1502za-i3-12eme-gen-8go-256go-ssd-silver-b.jpg,ASUS,nan,1059000,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502za-i3-12eme-gen-8go-256go-ssd-silver.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Silver,MyTek
PC Portable LENOVO IdeaPad 3 15IAU7 i3 12è Gén 16Go 256Go SSD - Gris,En arrivage,82RK00UGFG-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-3-15iau7-i3-12e-gen-16go-256go-ssd-gris-b.jpg,LENOVO,nan,1065000,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15iau7-i3-12e-gen-16go-256go-ssd-gris.html,FreeDos,16 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,MyTek
PC Portable LENOVO IdeaPad 1 15IAU7 i3 12è Gén 4Go 256Go SSD - Gris,En arrivage,82QD00C7FG,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-1-15iau7-i3-12e-gen-4go-256go-ssd-gris-k.jpg,LENOVO,nan,1069000,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15iau7-i3-12e-gen-4go-256go-ssd-gris.html,Windows 11 Famille,4 Go,2 ans,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,MyTek
PC Portable ASUS Vivobook 15 X1502ZA i3 12è Gén 8Go 256Go SSD - Bleu,En stock,X1502ZA-EJ727W-8G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-8go-256go-ssd-bleu-b.jpg,ASUS,nan,1069000,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-8go-256go-ssd-bleu.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Bleu,MyTek
PC Portable LENOVO ThinkBook 15 G2 ITL i3 11è Gén 12Go 512Go SSD - Gris,En arrivage,20VE016VFE-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-thinkbook-15-g2-itl-i3-11e-gen-12go-512go-ssd-gris-b.jpg,LENOVO,nan,1069000,https://www.mytek.tn/pc-portable-lenovo-thinkbook-15-g2-itl-i3-11e-gen-12go-512go-ssd-gris.html,FreeDos,12 Go,1 an,15.6 Pouces,Intel Core i3,512Go SSD,Graphique Intégrée,Gris,MyTek
Pc Portable DELL Vostro 3520 i3 12è Gén 20Go 256Go SSD - Noir,En stock,VOSTRO-3520-I3-256SSD-20G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3520-i3-12e-gen-20go-256go-ssd-noir.jpg,DELL,nan,1079000,https://www.mytek.tn/pc-portable-dell-vostro-3520-i3-12e-gen-20go-256go-ssd-noir.html,Windows 11 Famille,20 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable LENOVO IdeaPad 1 15AMN7 AMD RYZEN 3 8Go 256Go SSD - Gris,En arrivage,82VG00DXFG,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-1-15amn7-amd-ryzen-3-8go-256go-ssd-gris-k.jpg,LENOVO,nan,1079000,https://www.mytek.tn/pc-portable-lenovo-ideapad-1-15amn7-amd-ryzen-3-8go-256go-ssd-gris.html,Windows 11 Famille,8 Go,2 ans,15.6 Pouces,AMD Ryzen 3,256 Go SSD,AMD Radeon,Gris,MyTek
PC Portable LENOVO IdeaPad 3 15ADA6 AMD RYZEN 3 8Go 512Go SSD - Bleu,Epuisé,82KR001FFE-2Y,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-3-15ada6-amd-ryzen-3-8go-512go-ssd-bleu-b.jpg,LENOVO,nan,1079000,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15ada6-amd-ryzen-3-8go-512go-ssd-bleu.html,FreeDos,8 Go,2 ans,15.6 Pouces,AMD Ryzen 3,512Go SSD,AMD Radeon,Bleu,MyTek
PC Portable HP 15-fd0028nk Intel N100 4Go 256Go SSD - Silver & Or Chaud,En arrivage,886L3EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-fd0028nk-intel-n100-4go-256go-ssd-silver-or-chaud-b.jpg,HP,nan,1089000,https://www.mytek.tn/pc-portable-hp-15-fd0028nk-intel-n100-4go-256go-ssd-silver-or-chaud.html,Windows 11 Famille,4 Go,1 an,15.6 Pouces,Intel Celeron,256 Go SSD,Graphique Intégrée,Silver & Or chaud,MyTek
PC Portable HP 15-fd0029nk Intel N100 4Go 256Go SSD - Silver & Bleu,En arrivage,886L4EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-fd0029nk-intel-n100-4go-256go-ssd-silver-bleu-b.jpg,HP,nan,1089000,https://www.mytek.tn/pc-portable-hp-15-fd0029nk-intel-n100-4go-256go-ssd-silver-bleu.html,Windows 11 Famille,4 Go,1 an,15.6 Pouces,Intel Celeron,256 Go SSD,Graphique Intégrée,Silver et Bleu,MyTek
PC Portable HP 15-fd0030nk Intel N100 4Go 256Go SSD - Gris,En arrivage,886L5EA,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-hp-15-fd0030nk-intel-n100-4go-256go-ssd-gris-b.jpg,HP,nan,1089000,https://www.mytek.tn/pc-portable-hp-15-fd0030nk-intel-n100-4go-256go-ssd-gris.html,Windows 11 Famille,4 Go,1 an,15.6 Pouces,Intel Celeron,256 Go SSD,Graphique Intégrée,Gris,MyTek
Pc Portable DELL Vostro 3510 i3 11è Gén 12Go 256Go SSD - Noir,En arrivage,BU-3510-I3-256SSD-12G-W10P,100.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3510-i3-11e-gen-12g-256go-ssd-noir-b.jpg,DELL,1189000.0,1089000,https://www.mytek.tn/pc-portable-dell-vostro-3510-i3-11e-gen-12g-256go-ssd-noir.html,Windows 10 Pro,12 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable ASUS Vivobook 15 X1502ZA i3 12è Gén 12Go 256Go SSD - Bleu,En stock,X1502ZA-EJ727W-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-12go-256go-ssd-bleu-b.jpg,ASUS,nan,1105000,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-12go-256go-ssd-bleu.html,Windows 11 Famille,12 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Bleu,MyTek
PC Portable ASUS Vivobook 15 X1502ZA i3 12è Gén 12Go 256Go SSD - Silver,En stock,X1502ZA-EJ1634W-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-12g-256go-ssd-silver-b.jpg,ASUS,nan,1105000,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-12g-256go-ssd-silver.html,Windows 11 Famille,12 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable DELL Vostro 3530 i3 13è Gén 8Go 256Go SSD - Noir,En stock,VOSTRO-3530-I3-256SSD,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i3-13e-gen-8go-256go-ssd-noir-b.jpg,DELL,nan,1129000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13e-gen-8go-256go-ssd-noir.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable LENOVO IdeaPad 3 15IAU7 i3 12è Gén 24Go 256Go SSD - Gris,En arrivage,82RK00UGFG-24G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-3-15iau7-i3-12e-gen-24go-256go-ssd-gris-b.jpg,LENOVO,nan,1129000,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15iau7-i3-12e-gen-24go-256go-ssd-gris.html,FreeDos,24 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,MyTek
PC Portable ASUS Chromebook CX1 Pentium Silver N6000 8Go 32Go eMMC - Silver,En arrivage,CX1500CKA-EJ0021,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-chromebook-cx1-pentium-silver-n6000-8go-32go-emmc-silver-b.jpg,ASUS,nan,1129000,https://www.mytek.tn/pc-portable-asus-chromebook-cx1-pentium-silver-n6000-8go-32go-emmc-silver.html,Chrome,8 Go,2 ans,15.6 Pouces,Intel Pentium,32 Go eMMC,Graphique Intégrée,Silver Transparent,MyTek
Pc Portable DELL Vostro 3530 i3 13è Gén 12Go 256Go SSD - Noir,En stock,VOSTRO-3530-I3-256SSD-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i3-13e-gen-12go-256go-ssd-noir.jpg,DELL,nan,1149000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13e-gen-12go-256go-ssd-noir.html,Windows 11 Famille,12 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable LENOVO IdeaPad 3 15ITL6 i3 11è Gén 8Go 256Go SSD - Gris,En arrivage,82H802B0FE-8G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-8g-256g-ssd-gris-b.jpg,LENOVO,nan,1149000,https://www.mytek.tn/pc-portable-lenovo-ideapad-3-15itl6-i3-11e-gen-8g-256g-ssd-gris.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Gris,MyTek
PC Portable ASUS Vivobook 15 X1502ZA i3 12è Gén 20Go 256Go SSD - Bleu,En stock,X1502ZA-EJ727W-20G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-20go-256go-ssd-bleu-b.jpg,ASUS,nan,1175000,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-20go-256go-ssd-bleu.html,Windows 11 Famille,20 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Bleu,MyTek
PC Portable ASUS Vivobook 15 X1502ZA i3 12è Gén 20Go 256Go SSD - Silver,En stock,X1502ZA-EJ1634W-20G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-20g-256go-ssd-silver-b.jpg,ASUS,nan,1175000,https://www.mytek.tn/pc-portable-asus-vivobook-15-x1502za-i3-12e-gen-20g-256go-ssd-silver.html,Windows 11 Famille,20 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable DELL Vostro 3520 i5 11è Gén 4Go 256Go SSD,En arrivage,N2005PVNB3520EMEA01,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3520-i5-11e-gen-4go-256go-ssd-b.jpg,DELL,nan,1179000,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-11e-gen-4go-256go-ssd.html,Windows 11 Famille,4 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3510 i5 11è Gén 4Go 256Go SSD - Noir,En arrivage,VOSTRO-3510-I5-W11,166.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3510-i5-11e-gen-4go-256g-ssd-noir-b.jpg,DELL,1345000.0,1179000,https://www.mytek.tn/pc-portable-dell-vostro-3510-i5-11e-gen-4go-256g-ssd-noir.html,Windows 11 Famille,4 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3530 i3 13è Gén 16Go 256Go SSD - Noir,En stock,VOSTRO-3530-I3-256SSD-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i3-13e-gen-16go-256go-ssd-noir.jpg,DELL,nan,1185000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13e-gen-16go-256go-ssd-noir.html,Windows 11 Famille,16 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3525 AMD RYZEN 5 8Go 256Go SSD - Noir,En stock,N1510PVNB3525EMEA01,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3525-amd-ryzen-5-8go-256go-ssd-noir-b.jpg,DELL,nan,1189000,https://www.mytek.tn/pc-portable-dell-vostro-3525-amd-ryzen-5-8go-256go-ssd-noir.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,AMD Ryzen 5,256 Go SSD,AMD Radeon,Noir,MyTek
Pc Portable ACER Aspire 3 A315 i5 4Go 1To Rouge (NX.HS7EF.00P),En arrivage,NX.HS7EF.00P,300.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-acer-aspire-3-a315-56-i5-10e-gen-4go-1to-rouge-nx-hs7ef-00p-b.jpg,ACER,1495000.0,1195000,https://www.mytek.tn/pc-portable-acer-aspire-3-a315-56-i5-10e-gen-4go-1to-rouge-nx-hs7ef-00p.html,FreeDos,4 Go,1 an,15.6 Pouces,Intel Core i5,1 To HDD,Graphique Intégrée,Rouge,MyTek
Pc Portable DELL Vostro 3525 AMD RYZEN 5 12Go 256Go SSD - Noir,En stock,N1510PVNB3525EMEA01-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3525-amd-ryzen-5-12go-256go-ssd-noir-b.jpg,DELL,nan,1215000,https://www.mytek.tn/pc-portable-dell-vostro-3525-amd-ryzen-5-12go-256go-ssd-noir.html,Windows 11 Famille,12 Go,1 an,15.6 Pouces,AMD Ryzen 5,256 Go SSD,AMD Radeon,Noir,MyTek
PC Portable ASUS X515F i3 10è Gén 8Go 256Go SSD - Gris,En arrivage,90NB0W01-M00AN0-8G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-x515f-i3-10e-gen-8go-256go-ssd-gris-b.jpg,ASUS,nan,1215000,https://www.mytek.tn/pc-portable-asus-x515f-i3-10e-gen-8go-256go-ssd-gris.html,Windows 11,8 Go,1 an,15.6 Pouces,AMD Ryzen 3,256 Go SSD,Graphique Intégrée,Gris,MyTek
Pc Portable DELL Vostro 3530 i3 13è Gén 8Go 512Go SSD - Noir,En stock,N1612PVNB3530EMEA01,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i3-13e-gen-8go-512go-ssd-noir-5.jpg,DELL,nan,1219000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13e-gen-8go-512go-ssd-noir.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i3,512Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3520 i5 12è Gén 4Go 256Go SSD - Noir,En stock,VOSTRO-3520-I5-256SSD,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3520-i5-12e-gen-4go-256go-ssd.jpg,DELL,nan,1229000,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12e-gen-4go-256go-ssd.html,Windows 11 Famille,4 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3520 i5 12è Gén 8Go 256Go SSD - Noir,En stock,VOSTRO-3520-I5-256SSD-8G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3520-i5-12e-gen-8go-256go-ssd-noir.jpg,DELL,nan,1245000,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12e-gen-8go-256go-ssd-noir.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3525 AMD RYZEN 5 8Go 512Go SSD - Noir,En stock,V3525-RYZEN5,54.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3525-amd-ryzen-5-8go-512go-ssd-noir-b.jpg,DELL,1299000.0,1245000,https://www.mytek.tn/pc-portable-dell-vostro-3525-amd-ryzen-5-8go-512go-ssd-noir.html,Windows 11 Famille,8 Go,1 an,15.6 Pouces,AMD Ryzen 5,512Go SSD,AMD Radeon,Noir,MyTek
PC Portable ASUS X515F i3 10è Gén 12Go 256Go SSD - Silver,En stock,90NB0W02-M00AP0-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-asus-x515f-i3-10e-gen-12go-256go-ssd-silver-b.jpg,ASUS,nan,1249000,https://www.mytek.tn/pc-portable-asus-x515f-i3-10e-gen-12go-256go-ssd-silver.html,Windows 11,12 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable DELL Vostro 3525 AMD RYZEN 5 16Go 256Go SSD - Noir,En stock,N1510PVNB3525EMEA01-16G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3525-amd-ryzen-5-16go-256go-ssd-noir-b_1.jpg,DELL,nan,1249000,https://www.mytek.tn/pc-portable-dell-vostro-3525-amd-ryzen-5-16go-256go-ssd-noir.html,Windows 11 Famille,16 Go,1 an,15.6 Pouces,AMD Ryzen 5,256 Go SSD,AMD Radeon,Noir,MyTek
Pc Portable DELL Vostro 3530 i3 13è Gén 24Go 256Go SSD - Noir,En stock,VOSTRO-3530-I3-256SSD-24G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3530-i3-13e-gen-24go-256go-ssd-noir.jpg,DELL,nan,1259000,https://www.mytek.tn/pc-portable-dell-vostro-3530-i3-13e-gen-24go-256go-ssd-noir.html,Windows 11 Famille,24 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3525 AMD RYZEN 5 12Go 512Go SSD - Noir,En arrivage,V3525-RYZEN5-12G,60.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3525-amd-ryzen-5-12go-512go-ssd-noir-b.jpg,DELL,1329000.0,1269000,https://www.mytek.tn/pc-portable-dell-vostro-3525-amd-ryzen-5-12go-512go-ssd-noir.html,Windows 11 Famille,12 Go,1 an,15.6 Pouces,AMD Ryzen 5,512Go SSD,AMD Radeon,Noir,MyTek
Pc Portable DELL Vostro 3520 i5 12è Gén 12Go 256Go SSD - Noir,En stock,VOSTRO-3520-I5-256SSD-12G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3520-i5-12e-gen-12go-256go-ssd-noir.jpg,DELL,nan,1285000,https://www.mytek.tn/pc-portable-dell-vostro-3520-i5-12e-gen-12go-256go-ssd-noir.html,Windows 11 Famille,12 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable LENOVO V15 G3 IAP i5 12è Gén 8Go 256Go SSD - Noir,En stock,82TT002NFE,100.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-v15-g3-iap-i5-12eme-gen-8go-256go-ssd-noir-b.jpg,LENOVO,1399000.0,1299000,https://www.mytek.tn/pc-portable-lenovo-v15-g3-iap-i5-12eme-gen-8go-256go-ssd-noir.html,FreeDos,8 Go,2 ans,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable LENOVO V15 G3 IAP i5 12è Gén 8Go 256Go SSD - Noir,En arrivage,82TT002BFE,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-v15-g3-iap-i5-12e-gen-8go-256go-ssd-noir-b.jpg,LENOVO,nan,1299000,https://www.mytek.tn/pc-portable-lenovo-v15-g3-iap-i5-12e-gen-8go-256go-ssd-noir.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable MSI MODERN 15 i3 11è Gén 8Go 256Go SSD,En stock,9S7-155266-882,170.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-msi-modern-15-i3-11e-gen-8go-256go-ssd-b.jpg,MSI,1469000.0,1299000,https://www.mytek.tn/pc-portable-msi-modern-15-i3-11e-gen-8go-256go-ssd.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable DELL Vostro 3510 i5 11è Gén 8G 256Go SSD - Noir,En arrivage,VOSTRO-3510-I5-8G,150.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3510-i5-11e-gen-8g-256go-ssd-noir-b.jpg,DELL,1449000.0,1299000,https://www.mytek.tn/pc-portable-dell-vostro-3510-i5-11e-gen-8g-256go-ssd-noir.html,FreeDos,8 Go,1 an,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
Pc Portable HUAWEI MateBook D15 i3 11è Gén 8Go 256Go SSD – Silver,En arrivage,BOD-WDI9,160.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-huawei-matebook-d15-i3-11e-gen-8go-256go-ssd-silver-b.jpg,HUAWEI,1459000.0,1299000,https://www.mytek.tn/pc-portable-huawei-matebook-d15-i3-11e-gen-8go-256go-ssd-silver.html,Windows 10 Famille,8 Go,1 an,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Silver,MyTek
Pc Portable DELL Vostro 3525 AMD RYZEN 5 16Go 512Go SSD - Noir,En arrivage,V3525-RYZEN5-16G,54.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3525-amd-ryzen-5-16go-512go-ssd-noir-b.jpg,DELL,1359000.0,1305000,https://www.mytek.tn/pc-portable-dell-vostro-3525-amd-ryzen-5-16go-512go-ssd-noir.html,Windows 11 Famille,16 Go,1 an,15.6 Pouces,AMD Ryzen 5,512Go SSD,AMD Radeon,Noir,MyTek
Pc Portable DELL Vostro 3525 AMD RYZEN 5 24Go 256Go SSD - Noir,En stock,N1510PVNB3525EMEA01-24G,nan,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-dell-vostro-3525-amd-ryzen-5-24go-256go-ssd-noir-b.jpg,DELL,nan,1305000,https://www.mytek.tn/pc-portable-dell-vostro-3525-amd-ryzen-5-24go-256go-ssd-noir.html,Windows 11 Famille,24 Go,1 an,15.6 Pouces,AMD Ryzen 5,256 Go SSD,AMD Radeon,Noir,MyTek
Pc Portable MSI Modern 15 A11MU i3 11è Gén 32Go 256Go SSD - Noir,En arrivage,9S7-155266-1021-32G,480.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-msi-modern-15-a11mu-i3-11e-gen-32go-256go-ssd-noir-b.jpg,MSI,1809000.0,1329000,https://www.mytek.tn/pc-portable-msi-modern-15-a11mu-i3-11e-gen-32go-256go-ssd-noir.html,Windows 11 Famille,32 Go,2 ans,15.6 Pouces,Intel Core i3,256 Go SSD,Graphique Intégrée,Noir,MyTek
PC Portable LENOVO V15 G3 IAP i5 12è Gén 12Go 256Go SSD - Noir,En stock,82TT002NFE-12G,100.0,https://mk-media.mytek.tn/media/catalog/product/cache/8be3f98b14227a82112b46963246dfe1/p/c/pc-portable-lenovo-v15-g3-iap-i5-12e-gen-12g-256go-ssd-noir-b.jpg,LENOVO,1435000.0,1335000,https://www.mytek.tn/pc-portable-lenovo-v15-g3-iap-i5-12e-gen-12g-256go-ssd-noir.html,FreeDos,12 Go,2 ans,15.6 Pouces,Intel Core i5,256 Go SSD,Graphique Intégrée,Noir,MyTek
